LISTA;empresa;caregoria;codigo;titulo; P.V.P  ACT. ; NUEVO P.V.P ; INCREMENTO ; % INCREMENTO ;; CONSE ; PRECIO NUEVO ;
NO CATALOGO;4;LIB;50496;CUENTO ECUATORIANO DE FIN.S XX (bond); 52.000,00 ; 57.200,00 ; 5.200,00 ; 0,10 ;#�REF!; 3.907,00 ; 59.900 ;
NO CATALOGO;4;LIB;50503;RETRATO DE DORIAN GRAY, EL   (bond); 18.000,00 ; 19.800,00 ; 1.800,00 ; 0,10 ;#�REF!; 3.908,00 ; 20.900 ;
NO CATALOGO;4;LIB;50515;CHOLOS; 34.000,00 ; 37.400,00 ; 3.400,00 ; 0,10 ;#�REF!; 3.909,00 ; 39.900 ;
NO CATALOGO;4;LIB;50516;CUANDO LOS GUAYACANES FLORECIAN; 29.000,00 ; 31.900,00 ; 2.900,00 ; 0,10 ;#�REF!; 3.910,00 ; 33.900 ;
NO CATALOGO;4;LIB;50517;DE LO SUPERFICIAL A LO PROFUNDO; 21.000,00 ; 23.100,00 ; 2.100,00 ; 0,10 ;#�REF!; 3.911,00 ; 24.900 ;
NO CATALOGO;4;LIB;50518;EN LA CIUDAD HE PERDIDO UNA NOVELA; 25.000,00 ; 27.500,00 ; 2.500,00 ; 0,10 ;#�REF!; 3.912,00 ; 28.900 ;
NO CATALOGO;4;LIB;50519;ESPANTAPAJAROS, EL; 27.000,00 ; 29.700,00 ; 2.700,00 ; 0,10 ;#�REF!; 3.913,00 ; 31.900 ;
NO CATALOGO;4;LIB;50524;JUEGO DE HACIENDAS-CIRCUNFERENCIA; 29.000,00 ; 31.900,00 ; 2.900,00 ; 0,10 ;#�REF!; 3.914,00 ; 33.900 ;
NO CATALOGO;4;LIB;50526;MANIA DE CONTAR; 29.000,00 ; 31.900,00 ; 2.900,00 ; 0,10 ;#�REF!; 3.915,00 ; 33.900 ;
NO CATALOGO;4;LIB;50527;MERCURIAL ECLESIASTICA-GEOMETRIA MORAL; 26.000,00 ; 28.600,00 ; 2.600,00 ; 0,10 ;#�REF!; 3.916,00 ; 29.900 ;
NO CATALOGO;4;LIB;50535;COLMILLO BLANCO; 19.000,00 ; 20.900,00 ; 1.900,00 ; 0,10 ;#�REF!; 3.917,00 ; 21.900 ;
NO CATALOGO;4;LIB;50538;HOMBRECITOS (Bond); 18.000,00 ; 19.800,00 ; 1.800,00 ; 0,10 ;#�REF!; 3.918,00 ; 20.900 ;
NO CATALOGO;4;LIB;50540;JOROBADO DE NUESTRA SENORA DE PARIS; 18.000,00 ; 19.800,00 ; 1.800,00 ; 0,10 ;#�REF!; 3.919,00 ; 20.900 ;
NO CATALOGO;4;LIB;50542;TULIPAN NEGRO, EL; 18.000,00 ; 19.800,00 ; 1.800,00 ; 0,10 ;#�REF!; 3.920,00 ; 20.900 ;
NO CATALOGO;4;LIB;50544;DELFIN Y LA LUNA, UN; 20.000,00 ; 22.000,00 ; 2.000,00 ; 0,10 ;#�REF!; 3.921,00 ; 23.900 ;
NO CATALOGO;4;LIB;50546;LAGARTO EN LA MANO Y OTROS RELATOS; 31.000,00 ; 34.100,00 ; 3.100,00 ; 0,10 ;#�REF!; 3.922,00 ; 35.900 ;
NO CATALOGO;4;LIB;50549;BELLA DURMIENTE, LA -Erase una vez-; 15.000,00 ; 16.500,00 ; 1.500,00 ; 0,10 ;#�REF!; 3.923,00 ; 17.900 ;
NO CATALOGO;4;LIB;50550;BLANCANIEVES -Erase una vez-; 13.000,00 ; 14.300,00 ; 1.300,00 ; 0,10 ;#�REF!; 3.924,00 ; 14.900 ;
NO CATALOGO;4;LIB;50551;CENICIENTA, LA -Erase una vez-; 15.000,00 ; 16.500,00 ; 1.500,00 ; 0,10 ;#�REF!; 3.925,00 ; 17.900 ;
NO CATALOGO;4;LIB;50552;FLAUTISTA DE HAMELIN, EL -Erase una vez-; 15.000,00 ; 16.500,00 ; 1.500,00 ; 0,10 ;#�REF!; 3.926,00 ; 17.900 ;
NO CATALOGO;4;LIB;50553;GATO CON BOTAS, EL -Erase una vez-; 15.000,00 ; 16.500,00 ; 1.500,00 ; 0,10 ;#�REF!; 3.927,00 ; 17.900 ;
NO CATALOGO;4;LIB;50554;RATITA PRESUMIDA, LA -Erase una vez-; 15.000,00 ; 16.500,00 ; 1.500,00 ; 0,10 ;#�REF!; 3.928,00 ; 17.900 ;
NO CATALOGO;4;LIB;50556;PINOCHO -Erase una vez-; 15.000,00 ; 16.500,00 ; 1.500,00 ; 0,10 ;#�REF!; 3.929,00 ; 17.900 ;
NO CATALOGO;4;LIB;50557;PULGARCITO -Erase una vez-; 22.000,00 ; 24.200,00 ; 2.200,00 ; 0,10 ;#�REF!; 3.930,00 ; 25.900 ;
NO CATALOGO;4;LIB;50558;OISTE HABLAR DEL MIEDO; 30.000,00 ; 33.000,00 ; 3.000,00 ; 0,10 ;#�REF!; 3.931,00 ; 34.900 ;
NO CATALOGO;4;LIB;50559;BARTLEBY,EL ESCRIB. LAS ENCANT(PeriOdico; 20.000,00 ; 22.000,00 ; 2.000,00 ; 0,10 ;#�REF!; 3.932,00 ; 23.900 ;
NO CATALOGO;4;LIB;50561;CUENTOS,LEYE.,MITOS Y CASOS DEL ECUADOR; 46.000,00 ; 50.600,00 ; 4.600,00 ; 0,10 ;#�REF!; 3.933,00 ; 52.900 ;
NO CATALOGO;4;LIB;50567;MANGLARES 2, LOS; 21.000,00 ; 23.100,00 ; 2.100,00 ; 0,10 ;#�REF!; 3.934,00 ; 24.900 ;
NO CATALOGO;4;LIB;50584;GATA CON TODOS LOS NOMBRES DEL MUNDO, UN; 40.000,00 ; 44.000,00 ; 4.000,00 ; 0,10 ;#�REF!; 3.935,00 ; 46.900 ;
NO CATALOGO;4;LIB;50587;CANGREJO CURIOSO, EL. 2aEDICION; 32.000,00 ; 35.200,00 ; 3.200,00 ; 0,10 ;#�REF!; 3.936,00 ; 36.900 ;
NO CATALOGO;4;LIB;50603;FRANZ KAFKA; 37.000,00 ; 40.700,00 ; 3.700,00 ; 0,10 ;#�REF!; 3.937,00 ; 42.900 ;
NO CATALOGO;4;LIB;50614;CAPERUCITA ROJA - CUENTOS PARA NINOS-; 15.000,00 ; 16.500,00 ; 1.500,00 ; 0,10 ;#�REF!; 3.938,00 ; 17.900 ;
NO CATALOGO;4;LIB;50615;JUAN BOBO; 15.000,00 ; 16.500,00 ; 1.500,00 ; 0,10 ;#�REF!; 3.939,00 ; 17.900 ;
NO CATALOGO;4;LIB;50624;BRUNA, SOROCHE Y LOS TIOS; 46.000,00 ; 50.600,00 ; 4.600,00 ; 0,10 ;#�REF!; 3.940,00 ; 52.900 ;
NO CATALOGO;4;LIB;50627;CATILINARIAS LAS; 35.000,00 ; 38.500,00 ; 3.500,00 ; 0,10 ;#�REF!; 3.941,00 ; 40.900 ;
NO CATALOGO;4;LIB;50708;ARCILLA INDOCIL Y OTROS CUENTOS; 41.000,00 ; 45.100,00 ; 4.100,00 ; 0,10 ;#�REF!; 3.942,00 ; 47.900 ;
NO CATALOGO;4;LIB;50709;AMADA INMOVIL, LA; 28.000,00 ; 30.800,00 ; 2.800,00 ; 0,10 ;#�REF!; 3.943,00 ; 32.900 ;
NO CATALOGO;4;LIB;50715;BOOMERANG; 30.000,00 ; 33.000,00 ; 3.000,00 ; 0,10 ;#�REF!; 3.944,00 ; 34.900 ;
NO CATALOGO;4;LIB;50716;BRAILE DEL ARCOIRIS, EL; 37.000,00 ; 40.700,00 ; 3.700,00 ; 0,10 ;#�REF!; 3.945,00 ; 42.900 ;
NO CATALOGO;4;LIB;50717;TRES ASES; 45.000,00 ; 49.500,00 ; 4.500,00 ; 0,10 ;#�REF!; 3.946,00 ; 51.900 ;
NO CATALOGO;4;LIB;50718;POESIA MISTICA; 26.000,00 ; 28.600,00 ; 2.600,00 ; 0,10 ;#�REF!; 3.947,00 ; 29.900 ;
NO CATALOGO;4;LIB;50719;VISITA DE TANWO, LA; 29.000,00 ; 31.900,00 ; 2.900,00 ; 0,10 ;#�REF!; 3.948,00 ; 33.900 ;
NO CATALOGO;4;LIB;50720;TRIBU DEL RELOJERO, LA; 47.000,00 ; 51.700,00 ; 4.700,00 ; 0,10 ;#�REF!; 3.949,00 ; 54.900 ;
NO CATALOGO;4;LIB;50721;AMIGA PARA PAPA, UNA; 34.000,00 ; 37.400,00 ; 3.400,00 ; 0,10 ;#�REF!; 3.950,00 ; 39.900 ;
NO CATALOGO;4;LIB;50722;2 ED. EL PROCESO; 38.000,00 ; 41.800,00 ; 3.800,00 ; 0,10 ;#�REF!; 3.951,00 ; 43.900 ;
NO CATALOGO;4;LIB;50724;NEGRITA     2-EDICION; 41.000,00 ; 45.100,00 ; 4.100,00 ; 0,10 ;#�REF!; 3.952,00 ; 47.900 ;
NO CATALOGO;4;LIB;50725;COJO NAVARRETE, EL; 47.000,00 ; 51.700,00 ; 4.700,00 ; 0,10 ;#�REF!; 3.953,00 ; 54.900 ;
NO CATALOGO;4;LIB;50726;CONTRATO SOCIAL, EL    ( ANT ); 34.000,00 ; 37.400,00 ; 3.400,00 ; 0,10 ;#�REF!; 3.954,00 ; 39.900 ;
NO CATALOGO;4;LIB;50727;TIENDA DE NADIE, LA; 58.000,00 ; 63.800,00 ; 5.800,00 ; 0,10 ;#�REF!; 3.955,00 ; 66.900 ;
NO CATALOGO;4;LIB;50728;CANIBALES; 48.000,00 ; 52.800,00 ; 4.800,00 ; 0,10 ;#�REF!; 3.956,00 ; 55.900 ;
NO CATALOGO;4;LIB;50729;CONFIDENCIAS DE UN FANTASMA; 48.000,00 ; 52.800,00 ; 4.800,00 ; 0,10 ;#�REF!; 3.957,00 ; 55.900 ;
NO CATALOGO;4;LIB;50730;DESEO QUE LLEVA TU NOMBRE, EL; 72.000,00 ; 79.200,00 ; 7.200,00 ; 0,10 ;#�REF!; 3.958,00 ; 82.900 ;
NO CATALOGO;4;LIB;50731;VIAJE A NINGUNA PARTE; 63.000,00 ; 69.300,00 ; 6.300,00 ; 0,10 ;#�REF!; 3.959,00 ; 72.900 ;
NO CATALOGO;4;LIB;50732;FILOSOFAR; 51.000,00 ; 56.100,00 ; 5.100,00 ; 0,10 ;#�REF!; 3.960,00 ; 58.900 ;
NO CATALOGO;4;LIB;50733;CUENTOS 2ED LEZAMA; 40.000,00 ; 44.000,00 ; 4.000,00 ; 0,10 ;#�REF!; 3.961,00 ; 46.900 ;
NO CATALOGO;4;LIB;50734;QUE RISA !; 37.000,00 ; 40.700,00 ; 3.700,00 ; 0,10 ;#�REF!; 3.962,00 ; 42.900 ;
NO CATALOGO;4;LIB;50735;CIEN CUADROS DEL REY JORGE, LOS; 37.000,00 ; 40.700,00 ; 3.700,00 ; 0,10 ;#�REF!; 3.963,00 ; 42.900 ;
NO CATALOGO;4;LIB;50738;SILVIA, LA DEL MUNDO AL REVES; 37.000,00 ; 40.700,00 ; 3.700,00 ; 0,10 ;#�REF!; 3.964,00 ; 42.900 ;
NO CATALOGO;4;LIB;50758;NINOS DE AGUA; 41.000,00 ; 45.100,00 ; 4.100,00 ; 0,10 ;#�REF!; 3.965,00 ; 47.900 ;
NO CATALOGO;4;LIB;50759;DE MANO EN MANO; 41.000,00 ; 45.100,00 ; 4.100,00 ; 0,10 ;#�REF!; 3.966,00 ; 47.900 ;
NO CATALOGO;4;LIB;50760;ROBOT PARA ABUELO, UN; 41.000,00 ; 45.100,00 ; 4.100,00 ; 0,10 ;#�REF!; 3.967,00 ; 47.900 ;
NO CATALOGO;4;LIB;50761;DRAGON POMPERO, EL; 41.000,00 ; 45.100,00 ; 4.100,00 ; 0,10 ;#�REF!; 3.968,00 ; 47.900 ;
NO CATALOGO;4;LIB;50762;ENTRE DOS CASAS; 41.000,00 ; 45.100,00 ; 4.100,00 ; 0,10 ;#�REF!; 3.969,00 ; 47.900 ;
NO CATALOGO;4;LIB;50763;ALBUM DE FOTOS; 41.000,00 ; 45.100,00 ; 4.100,00 ; 0,10 ;#�REF!; 3.970,00 ; 47.900 ;
NO CATALOGO;4;LIB;50764;MISION ANTARES; 41.000,00 ; 45.100,00 ; 4.100,00 ; 0,10 ;#�REF!; 3.971,00 ; 47.900 ;
NO CATALOGO;4;LIB;50766;PEDRO GRUNON, EL MALO; 38.000,00 ; 41.800,00 ; 3.800,00 ; 0,10 ;#�REF!; 3.972,00 ; 43.900 ;
NO CATALOGO;4;LIB;50767;QUE VAS A SER CUANDO SEAS GRANDE, JOSEFINA?; 38.000,00 ; 41.800,00 ; 3.800,00 ; 0,10 ;#�REF!; 3.973,00 ; 43.900 ;
NO CATALOGO;4;LIB;50768;JUGADOR, EL.       LIBRESA; 37.000,00 ; 40.700,00 ; 3.700,00 ; 0,10 ;#�REF!; 3.974,00 ; 42.900 ;
NO CATALOGO;4;LIB;50775;CUENTOS DE AMOR, DE LOCURA Y (BOND 2ED); 33.000,00 ; 36.300,00 ; 3.300,00 ; 0,10 ;#�REF!; 3.975,00 ; 37.900 ;
NO CATALOGO;4;LIB;50776;RINCON DE LOS JUSTOS, EL; 31.000,00 ; 34.100,00 ; 3.100,00 ; 0,10 ;#�REF!; 3.976,00 ; 35.900 ;
NO CATALOGO;4;LIB;50395B;POPOL VUH  AnOnimo (BOND); 35.000,00 ; 38.500,00 ; 3.500,00 ; 0,10 ;#�REF!; 3.977,00 ; 40.900 ;
NO CATALOGO;4;TEI;19004;LITTLE LEARNING STARS; 80.000,00 ; 88.000,00 ; 8.000,00 ; 0,10 ;#�REF!; 3.979,00 ; 88.900 ;
NO CATALOGO;4;TEI;19097;STARTERS PRACTICE TEST + CD-R.; 85.000,00 ; 93.500,00 ; 8.500,00 ; 0,10 ;#�REF!; 3.980,00 ; 93.900 ;
NO CATALOGO;4;TEI;19098;MOVERS PRACTICE TESTS + CD-R.; 85.000,00 ; 93.500,00 ; 8.500,00 ; 0,10 ;#�REF!; 3.981,00 ; 93.900 ;
NO CATALOGO;4;TEI;19099;FLYERS PRACTICE TESTS + CD-R.; 85.000,00 ; 93.500,00 ; 8.500,00 ; 0,10 ;#�REF!; 3.982,00 ; 93.900 ;
NO CATALOGO;4;TEI;19104;PET FOR SCHOOLS TESTBUILDER WITH AUDIO CD; 55.000,00 ; 60.500,00 ; 5.500,00 ; 0,10 ;#�REF!; 3.983,00 ; 60.900 ;
NO CATALOGO;4;TEI;19105;KET FOR SCHOOLS TESTBUILDER WITH CD s; 78.000,00 ; 85.800,00 ; 7.800,00 ; 0,10 ;#�REF!; 3.984,00 ; 85.900 ;
NO CATALOGO;4;TEI;19143;MCM ENGLIS GRAMMAR ESSENTIAL + CD ROM WITH KEY; 79.000,00 ; 86.900,00 ; 7.900,00 ; 0,10 ;#�REF!; 3.985,00 ; 86.900 ;
NO CATALOGO;4;TEI;19180;SKILLFUL LISTENING & S. FOUNDATION S.B.; 108.000,00 ; 118.800,00 ; 10.800,00 ; 0,10 ;#�REF!; 3.986,00 ; 118.900 ;
NO CATALOGO;4;TEI;19181;SKILLFUL 1 LISTENING & SPEAKING S.B.; 108.000,00 ; 118.800,00 ; 10.800,00 ; 0,10 ;#�REF!; 3.987,00 ; 118.900 ;
NO CATALOGO;4;TEI;19182;SKILLFUL 2 LISTENING & SPEAKING S.B.; 108.000,00 ; 118.800,00 ; 10.800,00 ; 0,10 ;#�REF!; 3.988,00 ; 118.900 ;
NO CATALOGO;4;TEI;19183;SKILLFUL 3 LISTENING & SPEAKING S.B.; 108.000,00 ; 118.800,00 ; 10.800,00 ; 0,10 ;#�REF!; 3.989,00 ; 118.900 ;
NO CATALOGO;4;TEI;19184;SKILLFUL 4 LISTENING & SPEAKING S.B.; 108.000,00 ; 118.800,00 ; 10.800,00 ; 0,10 ;#�REF!; 3.990,00 ; 118.900 ;
NO CATALOGO;4;TEI;19185;SKILLFUL READING & W. FOUNDATION S.B.; 108.000,00 ; 118.800,00 ; 10.800,00 ; 0,10 ;#�REF!; 3.991,00 ; 118.900 ;
NO CATALOGO;4;TEI;19186;SKILLFUL 1 READING & WRITING S.B.; 108.000,00 ; 118.800,00 ; 10.800,00 ; 0,10 ;#�REF!; 3.992,00 ; 118.900 ;
NO CATALOGO;4;TEI;19187;SKILLFUL 2 READING & WRITING S.B.; 40.000,00 ; 44.000,00 ; 4.000,00 ; 0,10 ;#�REF!; 3.993,00 ; 44.900 ;
NO CATALOGO;4;TEI;19188;SKILLFUL 3 READING & WRITING S.B.; 108.000,00 ; 118.800,00 ; 10.800,00 ; 0,10 ;#�REF!; 3.994,00 ; 118.900 ;
NO CATALOGO;4;TEI;19189;SKILLFUL 4 READING & WRITING S.B.; 108.000,00 ; 118.800,00 ; 10.800,00 ; 0,10 ;#�REF!; 3.995,00 ; 118.900 ;
NO CATALOGO;4;TEI;19196;HAPPY CAMPERS 6 FLIPBOOK; 52.500,00 ; 57.800,00 ; 5.300,00 ; 0,10 ;#�REF!; 3.996,00 ; 57.900 ;
NO CATALOGO;4;TEI;45533;CALCULO CONCEPTOS Y CONTEXTOS  UV; 115.000,00 ; 126.500,00 ; 11.500,00 ; 0,10 ;#�REF!; 3.997,00 ; 126.900 ;
NO CATALOGO;4;TEI;45535;ALGEBRA INTERMEDIA + CD 7a EDICION; 157.000,00 ; 172.700,00 ; 15.700,00 ; 0,10 ;#�REF!; 3.998,00 ; 172.900 ;
NO CATALOGO;4;TEI;45538;ESTADISTICA ELEMENTAL: LO ESENCIAL 10aED; 114.000,00 ; 125.400,00 ; 11.400,00 ; 0,10 ;#�REF!; 3.999,00 ; 125.900 ;
NO CATALOGO;4;TEI;45539;FUNDAMENTOS DE QUIMICA DOCEAVA EDICION; 134.000,00 ; 147.400,00 ; 13.400,00 ; 0,10 ;#�REF!; 4.000,00 ; 147.900 ;
NO CATALOGO;4;TEI;45588;PRECALCULO  MAT. PARA EL CALCULO 6e; 160.000,00 ; 176.000,00 ; 16.000,00 ; 0,10 ;#�REF!; 4.001,00 ; 176.900 ;
NO CATALOGO;4;TEI;45589;ALGEBRA Y TRIGONOMETRIA 13a + GEOMETRI.A; 160.000,00 ; 176.000,00 ; 16.000,00 ; 0,10 ;#�REF!; 4.002,00 ; 176.900 ;
NO CATALOGO;4;TEI;45590;ESTADISTICA ELEMENTAL 11a EDICION; 114.000,00 ; 125.400,00 ; 11.400,00 ; 0,10 ;#�REF!; 4.003,00 ; 125.900 ;
NO CATALOGO;4;TEI;45598;BIOLOGIA. LA UNIDAD Y LA DIVERSIDAD ABRE; 120.000,00 ; 132.000,00 ; 12.000,00 ; 0,10 ;#�REF!; 4.004,00 ; 132.900 ;
NO CATALOGO;4;TEI;45801;PRINCIPIOS DE QUIMICA 7a ed.; 160.000,00 ; 176.000,00 ; 16.000,00 ; 0,10 ;#�REF!; 4.005,00 ; 176.900 ;
NO CATALOGO;4;TEI;19001D;BEBOP 1 DVD PRESENTATION KIT; 32.000,00 ; 35.200,00 ; 3.200,00 ; 0,10 ;#�REF!; 4.006,00 ; 35.900 ;
NO CATALOGO;4;TEI;19002D;BEBOP 2 DVD PRESENTATION KIT; 32.000,00 ; 35.200,00 ; 3.200,00 ; 0,10 ;#�REF!; 4.007,00 ; 35.900 ;
NO CATALOGO;4;TEI;19003D;BEBOP 3 DVD PRESENTATION KIT; 32.000,00 ; 35.200,00 ; 3.200,00 ; 0,10 ;#�REF!; 4.008,00 ; 35.900 ;
NO CATALOGO;4;TEI;19004C;LITTLE LEARNING STARS CLASS AUDIO CD; 32.000,00 ; 35.200,00 ; 3.200,00 ; 0,10 ;#�REF!; 4.009,00 ; 35.900 ;
NO CATALOGO;4;TEI;19005A;PUPIL S B. LEARNING STARS 1 WITH CD-R.; 75.000,00 ; 82.500,00 ; 7.500,00 ; 0,10 ;#�REF!; 4.010,00 ; 82.900 ;
NO CATALOGO;4;TEI;19005B;ACTIVITY B. LEARNING STARS 1; 30.000,00 ; 33.000,00 ; 3.000,00 ; 0,10 ;#�REF!; 4.011,00 ; 33.900 ;
NO CATALOGO;4;TEI;19005M;MATHS BOOK LEARNING STARS 1; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 4.012,00 ; 17.900 ;
NO CATALOGO;4;TEI;19006A;PUPIL S B. LEARNING STARS 2 WITH CD-R.; 80.000,00 ; 88.000,00 ; 8.000,00 ; 0,10 ;#�REF!; 4.013,00 ; 88.900 ;
NO CATALOGO;4;TEI;19006B;ACTIVITY B. LEARNING STARS 2; 30.000,00 ; 33.000,00 ; 3.000,00 ; 0,10 ;#�REF!; 4.014,00 ; 33.900 ;
NO CATALOGO;4;TEI;19006M;MATHS BOOK LEARNING STARS 2; 16.000,00 ; 17.600,00 ; 1.600,00 ; 0,10 ;#�REF!; 4.015,00 ; 17.900 ;
NO CATALOGO;4;TEI;19010C;CLASS AUDIO CD HULA HOOP; 30.000,00 ; 33.000,00 ; 3.000,00 ; 0,10 ;#�REF!; 4.016,00 ; 33.900 ;
NO CATALOGO;4;TEI;19010E;CALSS AUDIO CD HULA HOP INCLUDES SPANISH  TEACHERS EDITION; 130.000,00 ; 143.000,00 ; 13.000,00 ; 0,10 ;#�REF!; 4.017,00 ; 143.900 ;
NO CATALOGO;4;TEI;19014I;NEXT MOVE 1 INTERACTIVE CLASSROOM DVD AND AUDIO CD; 40.000,00 ; 44.000,00 ; 4.000,00 ; 0,10 ;#�REF!; 4.018,00 ; 44.900 ;
NO CATALOGO;4;TEI;19015I;NEXT MOVE 2 INTERACTIVE CLASSROOM DVD AND AUDIO CD; 40.000,00 ; 44.000,00 ; 4.000,00 ; 0,10 ;#�REF!; 4.019,00 ; 44.900 ;
NO CATALOGO;4;TEI;19016I;NEXT MOVE 3 INTERACTIVE CLASSROOM DVD AND AUDIO CD; 40.000,00 ; 44.000,00 ; 4.000,00 ; 0,10 ;#�REF!; 4.020,00 ; 44.900 ;
NO CATALOGO;4;TEI;19017I;NEXT MOVE 4 INTERACTIVE CLASSROOM DVD AND AUDIO CD; 40.000,00 ; 44.000,00 ; 4.000,00 ; 0,10 ;#�REF!; 4.021,00 ; 44.900 ;
NO CATALOGO;4;TEI;19018I;NEXT MOVE 5 INTERACTIVE CLASSROOM DVD AND AUDIO CD; 40.000,00 ; 44.000,00 ; 4.000,00 ; 0,10 ;#�REF!; 4.022,00 ; 44.900 ;
NO CATALOGO;4;TEI;19019I;NEXT MOVE 6 INTERACTIVE CLASSROOM DVD AND AUDIO CD; 40.000,00 ; 44.000,00 ; 4.000,00 ; 0,10 ;#�REF!; 4.023,00 ; 44.900 ;
NO CATALOGO;4;TEI;19019W;WORKBOOK NEXT MOVE 6; 60.000,00 ; 66.000,00 ; 6.000,00 ; 0,10 ;#�REF!; 4.024,00 ; 66.900 ;
NO CATALOGO;4;TEI;19021A;ASSESSMENT PACK BOUNCE NOW ALL LEVELS; 30.000,00 ; 33.000,00 ; 3.000,00 ; 0,10 ;#�REF!; 4.025,00 ; 33.900 ;
NO CATALOGO;4;TEI;19021B;BIG BOOK BOUNCE NOW  LEVEL 1-2; 50.000,00 ; 55.000,00 ; 5.000,00 ; 0,10 ;#�REF!; 4.026,00 ; 55.900 ;
NO CATALOGO;4;TEI;19021E;Ver. Eng. TEACHERS EDITION BOUNCE NOW 1; 30.000,00 ; 33.000,00 ; 3.000,00 ; 0,10 ;#�REF!; 4.027,00 ; 33.900 ;
NO CATALOGO;4;TEI;19021M;MULTI-ROM BOUNCE NOW 1 TEACHER S; 73.000,00 ; 80.300,00 ; 7.300,00 ; 0,10 ;#�REF!; 4.028,00 ; 80.900 ;
NO CATALOGO;4;TEI;19022E;Ver. Eng. TEACHERS EDITION BOUNCE NOW 2; 30.000,00 ; 33.000,00 ; 3.000,00 ; 0,10 ;#�REF!; 4.029,00 ; 33.900 ;
NO CATALOGO;4;TEI;19022M;MULTI-ROM BOUNCE NOW 2 TEACHER S; 73.000,00 ; 80.300,00 ; 7.300,00 ; 0,10 ;#�REF!; 4.030,00 ; 80.900 ;
NO CATALOGO;4;TEI;19023E;Ver. Eng. TEACHERS EDITION BOUNCE NOW 3; 30.000,00 ; 33.000,00 ; 3.000,00 ; 0,10 ;#�REF!; 4.031,00 ; 33.900 ;
NO CATALOGO;4;TEI;19023M;MULTI-ROM BOUNCE NOW 3 TEACHER S; 73.000,00 ; 80.300,00 ; 7.300,00 ; 0,10 ;#�REF!; 4.032,00 ; 80.900 ;
NO CATALOGO;4;TEI;19024E;Ver. Eng. TEACHERS EDITION BOUNCE NOW 4; 30.000,00 ; 33.000,00 ; 3.000,00 ; 0,10 ;#�REF!; 4.033,00 ; 33.900 ;
NO CATALOGO;4;TEI;19024M;MULTI-ROM BOUNCE NOW 4 TEACHER S; 73.000,00 ; 80.300,00 ; 7.300,00 ; 0,10 ;#�REF!; 4.034,00 ; 80.900 ;
NO CATALOGO;4;TEI;19025B;BIG BOOK BOUNCE NOW  LEVEL 5-6; 50.000,00 ; 55.000,00 ; 5.000,00 ; 0,10 ;#�REF!; 4.035,00 ; 55.900 ;
NO CATALOGO;4;TEI;19025E;Ver. Eng. TEACHERS EDITION BOUNCE NOW 5; 30.000,00 ; 33.000,00 ; 3.000,00 ; 0,10 ;#�REF!; 4.036,00 ; 33.900 ;
NO CATALOGO;4;TEI;19025M;MULTI-ROM BOUNCE NOW 5 TEACHER S; 73.000,00 ; 80.300,00 ; 7.300,00 ; 0,10 ;#�REF!; 4.037,00 ; 80.900 ;
NO CATALOGO;4;TEI;19056C;CLASS CDs READY FOR IELTS X3; 39.500,00 ; 43.500,00 ; 4.000,00 ; 0,10 ;#�REF!; 4.038,00 ; 43.900 ;
NO CATALOGO;4;TEI;19058A;READY FOR B2 FIRST S.B. APP 4ED; 109.000,00 ; 119.900,00 ; 10.900,00 ; 0,10 ;#�REF!; 4.039,00 ; 119.900 ;
NO CATALOGO;4;TEI;19071B;MATHEMATICS 1B PUPILS BOOK; 52.500,00 ; 57.800,00 ; 5.300,00 ; 0,10 ;#�REF!; 4.040,00 ; 57.900 ;
NO CATALOGO;4;TEI;19072B;MATHEMATICS 2B PUPILS BOOK; 52.500,00 ; 57.800,00 ; 5.300,00 ; 0,10 ;#�REF!; 4.041,00 ; 57.900 ;
NO CATALOGO;4;TEI;19073B;MATHEMATICS 3B PUPILS BOOK; 52.500,00 ; 57.800,00 ; 5.300,00 ; 0,10 ;#�REF!; 4.042,00 ; 57.900 ;
NO CATALOGO;4;TEI;19074B;MATHEMATICS 4B PUPILS BOOK; 52.500,00 ; 57.800,00 ; 5.300,00 ; 0,10 ;#�REF!; 4.043,00 ; 57.900 ;
NO CATALOGO;4;TEI;19075B;MATHEMATICS 5B PUPILS BOOK; 52.500,00 ; 57.800,00 ; 5.300,00 ; 0,10 ;#�REF!; 4.044,00 ; 57.900 ;
NO CATALOGO;4;TEI;19091C;CLASS CDs 1 NATURAL AND SOCIAL SCIENCE X3; 32.000,00 ; 35.200,00 ; 3.200,00 ; 0,10 ;#�REF!; 4.045,00 ; 35.900 ;
NO CATALOGO;4;TEI;19091F;CD PHOTOCOPIABLE R. 1 NAT. & SOCIAL SCIENCE; 32.000,00 ; 35.200,00 ; 3.200,00 ; 0,10 ;#�REF!; 4.046,00 ; 35.900 ;
NO CATALOGO;4;TEI;19091N;TEACHERS NOTES 1 NATURAL AND SOCIAL SCIENCE; 40.000,00 ; 44.000,00 ; 4.000,00 ; 0,10 ;#�REF!; 4.047,00 ; 44.900 ;
NO CATALOGO;4;TEI;19091R;CD ROMs RESOURCES 1 & 2 NATURAL AND SOCIAL SCIENCE; 32.000,00 ; 35.200,00 ; 3.200,00 ; 0,10 ;#�REF!; 4.048,00 ; 35.900 ;
